"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2017","SYRASOFT LLC","2","0","0","0","54","2963","NY","BALDWINSVILLE","13027"
"2017","ADVANTAGE METALWORK & FINISHING LL","0","0","1","0","33","5273","NY","PITTSFORD","14534"
"2017","PACIFIC BIOSCIENCES OF CALIFORNIA","4","0","4","0","33","0339","CA","MENLO PARK","94025"
"2017","KEI ADVISORS LLC","1","0","0","0","52","0347","NY","BUFFALO","14221"
"2017","INFICON INC","1","0","0","0","33","1542","NY","EAST SYRACUSE","13057"
"2017","HEALEY MEDICAL PRACTICE PLLC","1","0","0","0","62","5054","NY","CANTON","13617"
"2017","JEFFERY M GOLDFARB & ASSOCIATES","0","0","1","0","52","7959","NY","BUFFALO","14203"
"2017","DAYCO PRODUCTS LLC","0","0","1","0","33","8206","MI","TROY","48083"
"2017","GLOBAL PHOENIX COMPUTER TECH","0","0","1","0","99","2704","NY","ITHACA","14850"
"2017","BROOME ONCOLOGY LLC","0","0","1","0","62","1703","NY","JOHNSON CITY","13790"
"2017","EARNED VISIBILITY INC D/B/A TERAKE","2","0","0","0","54","3411","NY","SYRACUSE","13202"
"2017","BOUSQUET HOLSTEIN PLLC","1","0","0","0","54","4892","NY","SYRACUSE","13202"
"2017","CREATIVISION INC DBA PERFORMANCE D","0","0","1","0","99","5037","IA","GRIMES","50111"
"2017","ARTHUR D LITTLE INC","0","0","1","0","54","6663","MA","BOSTON","02110"
"2017","GRO ARCHITECTS PLLC","1","0","0","0","54","9253","NY","NEW YORK","10007"
"2017","BQ OF NEW YORK INC","0","0","0","1","52","0461","NY","FLUSHING","11354"
"2017","SEERTEK SYSTEMS INC","1","0","0","0","54","8055","NJ","EDISON","08817"
"2017","SEERTEK SYSTEMS INC","0","0","1","0","54","8055","NJ","PISCATAWAY","08854"
"2017","SEERTEK SYSTEMS INC","1","2","0","0","54","8055","NJ","SOUTH BOUND BROOK","08880"
"2017","MASTER CHOS WORLD CLASS TAE KWON","0","0","1","0","71","8344","VA","GLEN ALLEN","23059"
"2017","ARCHWAY TECHNOLOGY PARTNERS LLC","0","0","2","0","54","9309","IN","INDIANAPOLIS","46240"
"2017","WOLFF OLINS LLC","2","0","0","0","54","9383","NY","NEW YORK","10014"
"2017","KEYSTONE CONSTRUCTION CORPORATION","1","0","0","0","23","9509","IN","INDIANAPOLIS","46204"
"2017","ELSTER SOLUTIONS LLC","1","0","0","0","33","6768","MN","MINNEAPOLIS","55422"
"2017","VERINON TECHNOLOGY SOLUTIONS LTD","1","0","37","4","54","6875","IL","ARLINGTON HEIGHTS","60004"
"2017","TRASTAR INC","0","0","1","0","42","6966","TX","RICHARDSON","75081"
"2017","ELECTRONIC BUSINESS SOLUTIONS","0","0","1","0","54","8231","TX","HOUSTON","77002"
"2017","APPLIED VALUE LLC","0","0","1","0","54","1384","MA","BOSTON","02210"
"2017","TESCRA INC","0","0","3","0","54","2239","CA","SAN RAMON","94583"
"2017","MERCEDES-BENZ VANS LLC","1","0","0","0","33","4464","SC","LADSON","29456"
"2017","3C INFOCORP INC","0","0","1","0","54","4639","TX","HOUSTON","77084"
"2017","FIRST TECHNOLOGY SERVICES INC","0","0","3","0","52","5423","TX","ABILENE","79601"
"2017","PASSAGEWAYS LLC","0","0","1","0","54","5468","IN","LAFAYETTE","47901"
"2017","PROMETRIKA LLC","0","0","1","0","54","0899","MA","CAMBRIDGE","02140"
"2017","AMERICAN TOURS INTERNTIONAL LLC","0","0","1","0","56","2025","CA","LOS ANGELES","90045"
"2017","PUROHIT PEDIATRIC CLINIC LLC","0","0","1","0","62","6159","AL","ANNISTON","36201"
"2017","WALTER LYNCH AIA PLLC","0","0","2","0","54","7212","DC","WASHINGTON","20007"
"2017","PROGRESSIVE TECHNOLOGY SOLUTIONS","1","0","2","0","54","8591","CA","MILPITAS","95035"
"2017","PROLIFIC TECHNOLOGIES INC","0","1","0","0","54","1155","GA","ALPHARETTA","30005"
"2017","CLF-ONTARIO INC DBA SOLU TECH PART","0","0","1","0","54","1474","NY","VICTOR","14564"
"2017","EAGLE RESOURCE GROUP INC","0","1","1","0","56","1947","GA","ATLANTA","30328"
"2017","OCEAN DENTAL PC","0","0","1","0","62","2041","OK","STILLWATER","74074"
"2017","MICROVEST CAPITAL MANAGEMENT LLC","1","0","1","0","52","2130","MD","BETHESDA","20814"
"2017","SHENLAW LLC","0","1","0","0","23","6857","NY","ROSLYN HEIGHTS","11577"
"2017","SHENLAW LLC","0","1","0","0","54","6857","NY","ROSLYN HEIGHTS","11577"
"2017","WELLSPRING WORLDWIDE INC","1","0","0","0","51","8625","IL","CHICAGO","60654"
"2017","INNOVATIVE INJECTION TECH INC","0","0","1","0","54","8785","IA","WEST DES MOINES","50265"
"2017","LUPIN INC","0","0","1","0","42","4598","FL","POMPANO BEACH","33065"
"2017","LUPIN PHARMACEUTICALS INC","1","0","2","0","42","4598","MD","BALTIMORE","21202"
"2017","SPAR SOLUTIONS LLC","1","1","1","0","54","7081","GA","ATLANTA","30339"
"2017","CYBERSCOUT LLC","1","0","1","0","56","4199","AZ","SCOTTSDALE","85256"
"2017","MARK SANK ASSOCIATES LLC","0","0","0","1","54","4420","CT","STAMFORD","06906"
"2017","ZGAGE INC","2","0","5","0","54","6228","NJ","PRINCETON","08540"
"2017","MEIJER GREAT LAKES LIMITED","0","0","2","0","42","7235","MI","GRAND RAPIDS","49544"
"2017","MEIJER GREAT LAKES LIMITED PART","0","0","24","0","45","7235","MI","GRAND RAPIDS","49544"
"2017","MONEYGRAM INTERNATIONAL INC","0","0","1","0","52","0064","MN","ST LOUIS PARK","55416"
"2017","MONEYGRAM INTERNATIONAL INC","0","0","3","0","52","0064","TX","DALLAS","75201"
"2017","APICORE US LLC","2","0","1","0","54","0848","NJ","SOMERSET","08873"
"2017","SPOK HOLDINGS INC","1","0","0","0","51","4797","VA","SPRINGFIELD","22151"
"2017","MORLOGIC INC","1","0","11","5","54","5874","MI","ANN ARBOR","48104"
"2017","EAGLE QUEST INTL LTD","0","0","1","0","54","6540","MI","NORTON SHORES","49444"
"2017","ROCKETDOGNYC LLC","1","0","0","0","54","7606","FL","MIAMI","33130"
"2017","PEOPLE S HOME CARE SERVICES INC","0","0","1","0","62","9422","MI","LIVONIA","48152"
"2017","EDUMIND INC","0","0","1","0","61","1427","OH","DUBLIN","43017"
"2017","TOP SHELF ELECTRIC CORPORATION","1","0","0","0","99","2855","NJ","ISELIN","08830"
"2017","BOARDWALKTECH INC","0","0","2","0","51","4931","CA","CUPERTINO","95014"
"2017","BOARDWALKTECH INC","0","0","1","0","54","4931","CA","PALO ALTO","94303"
"2017","FINANCIAL SOFTWARE SOLUTIONS LLC","0","0","1","0","54","9217","TX","HOUSTON","77004"
"2017","MERCURY AND EARTH LLC","0","0","1","0","54","1419","NY","NEW YORK","10016"
"2017","PRINCETON HOLDINGS LLC","1","0","0","0","72","2950","FL","CORAL GABLES","33134"
"2017","TECHTU BUSINESS SOLUTIONS INC","3","5","8","1","54","8128","CA","PLEASANTON","94588"
"2017","BESTICA INC","0","0","1","0","54","1345","TX","SAN ANTONIO","78229"
"2017","UNITED HEALTH CARE STAFFING INC","1","0","3","0","56","5216","CA","SAN JOSE","95131"
"2017","VXL MEDICAL CARE","0","0","2","0","62","5729","NY","NEW HYDE PARK","11040"
"2017","LIBERA INC","0","0","1","0","54","7791","NY","JAMESTOWN","14701"
"2017","SUNSOFT SOLUTIONS INC","0","0","1","0","54","8547","GA","ALPHARETTA","30022"
"2017","VAN DE VELDE NORTH AMERICA INC","1","0","0","0","42","2051","NY","NEW YORK","10016"
"2017","AFFINION GROUP INC","0","0","3","0","54","2152","CT","STAMFORD","06905"
"2017","AFFINION GROUP INC","0","0","2","0","54","2152","OH","WESTERVILLE","43081"
"2017","3CLOGIC INC","0","0","1","0","51","2278","MD","ROCKVILLE","20850"
"2017","3CLOGIC INC","0","0","1","0","54","2278","MD","ROCKVILLE","20850"
"2017","IT SCIENT LLC","0","0","5","1","54","5096","CA","FREMONT","94538"
"2017","RITESTEP REHAB SOLUTIONS LLC","1","0","0","0","54","4657","MI","TROY","48083"
"2017","SENIORS HOME HEALTH CARE INC","0","0","0","1","62","6954","MI","SOUTHFIELD","48075"
"2017","UNITED HEALTH CARE STAFFING INC","0","0","1","0","56","5216","CA","SAN JOSE","95131"
"2017","SPI RESEARCH & DEV SVCS LLC","0","0","0","1","54","5681","MA","BEDFORD","01730"
"2017","FOUNDATION FOR THE GLOBAL COMPACT","1","0","0","0","81","6484","NY","NEW YORK","10017"
"2017","SHIMENTO INC","1","1","6","0","54","7820","CA","BENICIA","94510"
"2017","PALMS FOR LIFE FUND","0","0","1","0","81","0622","NY","NEW YORK","10036"
"2017","AVIONTE LLC","0","0","1","0","54","4624","MN","EAGAN","55121"
"2017","O3 TECHNOLOGY SOLUTIONS LLC","0","0","2","0","54","4897","NY","NEW YORK","10018"
"2017","SAHI SOFTTECH INC","0","0","7","0","54","6404","AZ","CHANDLER","85286"
"2017","BRIGADE MEDIA INC","1","0","1","0","51","3280","CA","SAN FRANCISCO","94107"
"2017","KICKSTARTER PBC","1","0","0","0","52","8334","NY","BROOKLYN","11222"
"2017","KPMG LLP","1","0","0","0","54","5207","TX","DALLAS","75201"
"2017","COLUMBIA UNIV","0","0","1","0","61","8093","NY","NEW YORK","10032"
"2017","UNIV RADIOLOGY ASSOCS LLP MSG@SUNY","2","0","4","0","62","4711","NY","SYRACUSE","13202"
"2017","UNIVERSITY PATHOLOGISTS LABORATORI","2","0","0","0","62","6162","NY","SYRACUSE","13210"
"2017","NEUROLOGY MEDICAL SVCS GRP LLP","1","0","0","0","61","6240","NY","SYRACUSE","13210"
"2017","UNIV SURGICAL ASSOCIATES LLP","1","0","0","0","62","4527","NY","SYRACUSE","13210"
"2017","FAMILY HEALTH NETWORK OF CENTRAL N","1","0","0","0","62","3983","NY","CORTLAND","13045"
"2017","USM BUSINESS SYSTEMS INC","0","0","1","0","54","5361","VA","CHANTILLY","20151"
"2017","MICROSOFT CORPORATION","1","0","0","0","51","4442","WA","REDMOND","98052"
"2017","HEALTHRX CORPORATION","0","0","1","0","54","5407","VA","FAIRFAX","22030"
"2017","AVANT HEALTHCARE PROFESSIONALS LLC","0","0","0","1","56","7279","FL","CASSELBERRY","32707"
"2017","SOUTHERN TIER COMMUNITY HEALTH CTR","1","0","0","0","62","3066","NY","OLEAN","14760"
"2017","HYUNDAI STEEL AMERICA INC","1","0","0","0","33","5916","AL","GREENVILLE","36037"
"2017","CCM CONSULTING GROUP INC","1","0","0","0","54","2235","NY","NEW YORK","10001"
"2017","ABILITY BUILDERS FOR CHILDREN LLC","0","0","2","0","62","2426","NY","BRONX","10461"
"2017","ASTEGIC INC","0","0","1","0","54","2819","VA","FALLS CHURCH","22043"
"2017","TOTAL NETWORK CONSULTING LLC","1","0","0","0","54","3778","FL","FORT LAUDERDALE","33313"
"2017","RSG MEDIA SYSTEMS LLC","0","0","4","0","54","6025","NY","NEW YORK","10017"
"2017","PLAY RUGBY INC","0","0","1","0","61","9252","NY","NEW YORK","10018"
"2017","MOZY INC","1","0","0","0","33","9328","TX","ROUND ROCK","78682"
"2017","COMPUTER POWER GROUP INC","2","0","7","0","54","0749","WI","BROOKFIELD","53045"
"2017","AGBANGA KARITE LLC DBA ALAFFIA","1","0","0","0","32","0790","WA","OLYMPIA","98501"
"2017","SAGGEZZA INC","3","0","8","1","54","1679","IL","CHICAGO","60606"
"2017","SMARTWORKS LLC","17","0","72","1","54","7122","NJ","EDISON","08817"
"2017","BWISE INTERNAL CONTROL INC","1","0","0","0","54","9275","NY","NEW YORK","10007"
"2017","JETBRAINS INC","1","0","0","0","54","0545","MA","BOSTON","02210"
"2017","INTELLECT BUSINESS SOLUTIONS LLC","7","0","35","4","54","2088","TX","IRVING","75038"
"2017","ANCHORAGE CAPITAL GROUP LLC","1","0","0","0","52","2271","NY","NEW YORK","10012"
"2017","PETROL ADVERTISING INC","1","0","1","0","54","2939","CA","BURBANK","91502"
"2017","KANSAS SMITH FARMS LLC","1","0","1","0","11","8987","KS","PLAINS","67869"
"2017","WIKIMEDIA FOUNDATION","0","0","1","0","51","9703","CA","SAN FRANCISCO","94104"
"2017","WIKIMEDIA FOUNDATION","2","0","6","0","51","9703","CA","SAN FRANCISCO","94105"
"2017","INITECH GLOBAL LLC","3","0","14","4","54","9982","MI","GRAND RAPIDS","49546"
"2017","MYSTIC APPAREL LLC","0","1","0","0","31","1434","NY","NEW YORK","10018"
"2017","TOXSERVICES LLC","0","0","1","0","54","2307","DC","WASHINGTON","20036"
"2017","VCA ENGINEERS INC","1","0","0","0","54","4405","CA","ALHAMBRA","91801"
"2017","CLEARVIEW SYSTEMS INC","0","0","1","0","81","4837","FL","ORLANDO","32811"
"2017","APOGEE MEDICAL GROUP PC","1","0","4","0","62","5625","TX","DALLAS","75225"
"2017","PROSITES INC","0","0","1","0","54","5892","CA","TEMECULA","92590"
"2017","KANOS CAPITAL MGT LLC","1","0","0","0","52","8516","TX","HOUSTON","77019"
"2017","WALDEN BEHAVIORAL CARE LLC","1","0","0","0","62","0125","MA","WALTHAM","02453"
"2017","ANAND SYSTEMS INC","1","0","1","0","54","1190","CA","TRACY","95376"
"2017","CORPOTOOL","1","0","0","0","99","1929","FL","HIALEAH","33013"
"2017","INFOBLOX INC","0","0","6","0","33","2867","CA","SANTA CLARA","95054"
"2017","SOFTTHINK SOLUTIONS INC","0","0","9","2","54","5202","VA","HERNDON","20170"
"2017","MEDLINK IMAGING LLC","0","0","1","0","42","5802","NJ","PINE BROOK","07058"
"2017","KVK-TECH INC","9","0","14","2","32","6907","NJ","EAST BRUNSWICK","08816"
"2017","FALLS LAKE INSURANCE MGT CO INC","0","0","2","0","52","7235","NC","RALEIGH","27609"
"2017","SOFTART SOLUTIONS INC","2","0","1","1","54","7615","NJ","PRINCETON","08540"
"2017","SENTRILOCK LLC","2","0","0","0","33","0121","OH","WEST CHESTER","45069"
"2017","SARLA TECHNOLOGIES USA INC","0","0","2","0","54","1046","PA","PITTSBURGH","15220"
"2017","AVANT HEALTHCARE PROFESSIONALS LLC","0","0","47","3","56","2798","FL","CASSELBERRY","32707"
"2017","SUPPLY FRAME INC","2","0","0","0","51","3122","CA","PASADENA","91105"
"2017","CONTELSYS INTERNATIONAL SERVICES","0","0","1","0","54","7057","GA","ALPHARETTA","30009"
"2017","NEW ORLEANS BIOINNOVATION CTR INC","0","1","0","0","54","8125","LA","NEW ORLEANS","70112"
"2017","ZERO POINT ZERO PRODUCTION INC","0","0","1","0","51","8798","NY","NEW YORK","10001"
"2017","GLOBAL INFONET INC","0","0","1","0","54","9604","FL","JACKSONVILLE","32225"
"2017","IPCA PHARMACEUTICALS INC","0","0","1","0","32","2839","NJ","SOUTH PLAINFIELD","07080"
"2017","CHATWORTH LTD D B A HOLIDAY INN","0","0","1","0","72","3716","TX","AMARILLO","79109"
"2017","US MED-EQUIP INC","1","0","0","0","53","4897","TX","HOUSTON","77040"
"2017","LAB49 INC","2","0","0","0","54","7050","NY","NEW YORK","10105"
"2017","ALLIEDMEDIX RESOURCES INC","4","0","11","0","62","1242","NY","LONG ISLAND CITY","11101"
"2017","TOTAL CARE HOME HEALTH OF NORTH CA","0","0","2","0","62","1435","KY","LOUISVILLE","40202"
"2017","THOMAS JUUL HANSEN LLC","0","0","1","0","54","2138","NY","NEW YORK","10038"
"2017","3D CORPORATE SOLUTIONS LLC","1","0","0","0","31","3251","MO","MONETT","65708"
"2017","CSS STAFFING LLC DBA CSS CONSULTIN","0","0","1","0","54","3380","CA","GLENDALE","91203"
"2017","NANOSTRING TECHNOLOGIES INC","0","0","1","0","54","4687","WA","SEATTLE","98109"
"2017","BANKS INTEGRATION GROUP INC","0","0","2","0","54","4929","CA","VACAVILLE","95688"
"2017","BRANDKRAAL PLLC DBA VALUE PET CLIN","1","0","0","0","54","6854","WA","BELLEVUE","98007"
"2017","NEWPORT CH INTL LLC","0","1","0","0","42","7556","CA","ORANGE","92868"
"2017","INNOSOUL INC","0","0","4","1","54","8882","NY","ALBANY","12205"
"2017","IPANEMA SOLUTIONS LLC","0","0","1","0","54","9882","MI","ANN ARBOR","48108"
"2017","SPARROWS OFFSHORE LLC","0","0","1","0","54","0337","TX","HOUSTON","77010"
"2017","SMART DESTINATIONS INC","0","0","2","0","56","0350","MA","BOSTON","02111"
"2017","GUARDIAN PHARMACY LLC","0","0","1","0","44","0834","GA","ATLANTA","30309"
"2017","OPERA SOLUTIONS LLC","5","0","2","0","54","1215","NJ","JERSEY CITY","07302"
"2017","THOUGHTWAVE SOFTWARE & SOLNS INC","0","0","34","5","54","4555","IL","AURORA","60505"
"2017","MEIDEN AMERICA INC","1","0","0","0","33","5383","MI","NORTHVILLE","48168"
"2017","BITSOFT INTERNATIONAL INC","10","0","3","2","54","7458","IL","AURORA","60504"
"2017","FADEL PARTNERS INC","0","0","2","0","54","8094","NY","RYE","10580"
"2017","SPERIDIAN TECHNOLOGIES LLC","0","0","87","3","54","8244","NM","ALBUQUERQUE","87110"
"2017","THE ROCK CREEK GROUP LLC","0","0","1","0","52","8715","DC","WASHINGTON","20036"
"2017","KAP TECHNOLOGIES INC","0","0","1","0","54","9554","TX","SPRING","77380"
"2017","KAP TECHNOLOGIES INC","1","0","0","0","54","9554","TX","SPRING","77393"
"2017","TURBO PARTS LLC A SUBSIDIARY MD A","0","0","1","0","54","1285","NY","CLIFTON PARK","12065"
"2017","VENSOFT SOLNS INC DBA SUN GLOBAL T","0","1","6","0","54","3981","DE","GREENVILLE","19807"
"2017","VENSOFT SOLUTIONS INC","0","0","7","0","54","3981","DE","WILMINGTON","19807"
"2017","CESNA GROUP INC","0","0","1","0","56","4036","NJ","ENGLEWOOD CLIFFS","07632"
"2017","162 S BRITAIN RD OPERATING CO LLC","0","0","1","0","62","4769","CT","SOUTHBURY","06488"
"2017","SHARKNINJA OPERATING LLC","0","0","5","0","42","5430","MA","BOSTON","02210"
"2017","MORGAN STANLEY SERVICES GROUP INC","0","0","1","0","52","6361","NY","NEW YORK","10036"
"2017","WESTERN DIGITAL FREMONT LLC","0","0","2","0","33","0906","CA","IRVINE","92612"
"2017","WESTERN DIGITAL FREMONT LLC","1","0","9","0","33","0906","CA","MILPITAS","95035"
"2017","MADALYN N DAVIDOFF MD LLC","0","0","1","0","62","2841","GA","WARNER ROBINS","31093"
"2017","ENDACE USA LTD","0","0","1","0","54","3227","MD","ROCKVILLE","20850"
"2017","NEW DIRECTION IRA INC","0","0","1","0","52","4849","CO","LOUISVILLE","80027"
"2017","YAKIMA HMA PHYSICIAN MGMT LLC","0","0","1","0","62","7148","WA","YAKIMA","98902"
"2017","SUMERU INC","0","0","4","1","54","8456","DC","WASHINGTON","20009"
"2017","AMERILINK INTERNATIONAL CORP","2","1","1","0","56","9590","NJ","NORTH BRUNSWICK","08902"
"2017","GREAT WALL SEAFOOD SUPPLY INC","1","0","0","0","42","0360","TX","GRAND PRAIRIE","75051"
"2017","VINTAGE EPICURE LLC","0","0","1","0","42","1800","NY","NEW ROCHELLE","10801"
"2017","OPTIVER US LLC","4","0","1","0","52","5723","IL","CHICAGO","60601"
"2017","OPTIVER US LLC","1","0","0","0","52","5723","IL","CHICAGO","60606"
"2017","WESTERMAN HATTORI DANIELS & ADRIAN","2","0","1","0","54","9622","DC","WASHINGTON","20036"
"2017","SIGMA INTERNATIONAL INC","0","0","1","0","33","3719","MI","LIVONIA","48150"
"2017","INNOVATIVE SYSTEM SOLUTIONS CORP","0","0","1","0","54","3959","VA","RESTON","20190"
"2017","MEDTECH STAFFING & SOLNS INC DBA M","1","0","15","2","54","7167","NJ","PISCATAWAY","08854"
"2017","CIIT SOLUTIONS INC","0","3","0","0","54","0333","VA","ALDIE","20105"
"2017","DAKOTA TURKEY GROWERS LLC","1","0","0","0","11","1338","SD","HURON","57350"
"2017","QMADIX INC","1","0","0","0","33","2402","CA","PANORAMA CITY","91402"
"2017","KLH & ASSOCIATES INC","0","0","2","0","54","6365","CA","SAN FRANCISCO","94105"
"2017","M.A. COSENTINO ARCHITECT PC","1","0","0","0","54","7306","NY","BAYSIDE","11361"
"2017","ETONBIO INC DBA ETON BIOSCIENCE IN","1","0","1","0","54","8629","CA","SAN DIEGO","92121"
"2017","MERKURY INNOVATIONS LLC","0","0","2","0","42","4318","NY","NEW YORK","10006"
"2017","ADVANCED WOMEN'S HEALTHCARE","0","0","1","0","62","4574","CA","PALM SPRINGS","92262"
"2017","AVG TECHNOLOGIES USA INC","0","0","1","0","51","5066","CA","EMERYVILLE","94608"
"2017","ITALK GLOBAL COMMUNICATIONS INC","0","0","1","0","51","6156","TX","AUSTIN","78746"
"2017","ITALK GLOBAL COMMUNICATIONS INC","1","0","0","0","54","6156","VA","MC LEAN","22102"
"2017","SELECT SOLUTIONS GROUP LLC","1","0","0","0","54","6866","NY","BRONXVILLE","10708"
"2017","VESON NAUTICAL CORPORATION","0","0","2","0","54","2444","MA","BOSTON","02116"
"2017","MAP-IT SOLUTIONS INC","0","2","4","2","54","3752","AZ","MESA","85210"
"2017","ABM CONTROLS INC","5","0","1","0","23","6428","NY","FLORAL PARK","11001"
"2017","CHARLES RIVER DISCOVERY RESEARCH S","1","0","0","0","54","3813","MA","WILMINGTON","01887"
"2017","GUILFORD GROUP LLC","1","0","1","1","54","3838","IN","CARMEL","46032"
"2017","COMFORTABLE CARE DHP PA","1","0","0","0","62","5918","IL","EFFINGHAM","62401"
"2017","MAXIMUM PROCESSING INC","0","0","1","0","52","7050","NC","GARNER","27529"
"2017","A9 COM INC","26","1","41","0","54","7176","CA","PALO ALTO","94301"
"2017","A9COM INC","0","0","1","0","54","7176","MA","BOSTON","02110"
"2017","MORTGAGE MANAGEMENT SOLUTIONS LLC","1","0","0","0","54","3048","GA","ATLANTA","30305"
"2017","INKRITI LLC","0","0","1","0","54","3734","MA","WALTHAM","02451"
"2017","CITRUS HMA LLC DBA SEVEN RIVERS","0","0","1","0","62","5256","FL","CRYSTAL RIVER","34428"
"2017","UBISENSE INC","0","0","2","1","33","6270","CO","DENVER","80202"
"2017","SOLUTELIA LLC","0","0","8","0","54","6493","CO","AURORA","80014"
"2017","INGERSOLL MACHINE TOOLS INC","0","0","1","0","33","8155","IL","ROCKFORD","61103"
"2017","KEGEL LLC","0","0","1","0","71","1445","FL","LAKE WALES","33859"
"2017","FRIENDSHIP AMBASSADORS FOUNDATION","0","0","1","0","81","4258","CT","GREENWICH","06830"
"2017","FIRST CONSULTING SVCS","0","3","0","0","54","9802","IL","CHICAGO","60646"
"2017","SYNTHESIS INC","1","0","0","0","54","0040","CA","SANTA MONICA","90401"
"2017","KEVIN STEPHENS DESIGN GROUP INC","0","0","1","0","54","2479","CA","ROSEMEAD","91770"
"2017","MGS SERVICES LLC","0","0","2","0","42","4318","MD","GAITHERSBURG","20879"
"2017","SAREEN REALTY INC","0","1","0","0","53","5864","VA","MANASSAS","20109"
"2017","PORTOLA PHARMACEUTICALS INC","0","0","1","0","32","6859","CA","SOUTH SAN FRANCISCO","94080"
"2017","DONGWON AUTOPART TECH ALABAMA LLC","0","0","0","1","33","8033","AL","LUVERNE","36049"
"2017","INTONE NETWORKS INC","9","0","156","12","54","9838","NJ","ISELIN","08830"
"2017","TMS INTERNATIONAL LLC","0","0","2","0","42","1662","PA","GLASSPORT","15045"
